restaurant_id,RestaurantName,pet_friendly,Latitude,Longitude,City,rating,Cuisine
635,Vada Villa Kitchen,TRUE,17.433729,78.478708,Hyderabad,3.7,Chinese
636,The Kulfi Corner Bistro,TRUE,13.355227,74.748894,Udupi,3.9,Indian
637,Agra Asado Cafe,FALSE,21.138563,72.856961,Surat,3.3,Indian
638,The Naan Nest Grill,TRUE,25.353815,82.953644,Varanasi,4.4,Indian
639,The Garlic Grill Kitchen,FALSE,12.246201,76.615499,Mysore,4,Japanese
640,The Raita Retreat Bistro,TRUE,19.05673,72.915796,Mumbai,4.3,Indian
641,The Rasgulla Restaurant Bistro,FALSE,25.294005,83.014718,Varanasi,4.3,Japanese
642,The Clove Corner Bistro,FALSE,22.58986,88.385897,Kolkata,3.7,Chinese
643,The Malabar Coast Cafe House,FALSE,13.125468,80.287886,Chennai,4.1,Chinese
644,Idli Inn Bistro,TRUE,8.514126,76.965867,Trivandrum,4.2,Chinese
645,Desi Bites Bistro,FALSE,17.400189,78.439757,Hyderabad,2.9,Japanese
646,Flavors of Delhi Cafe,FALSE,25.273033,82.969866,Varanasi,4.7,Japanese
647,The Jalebi Junction Grill,TRUE,19.113301,72.836894,Mumbai,3.8,Chinese
648,The Mango Lassi Bar Kitchen,FALSE,19.080948,72.859716,Mumbai,2.7,Japanese
649,The Peacock Pavilion Kitchen,TRUE,31.59058,74.875255,Amritsar,3.8,Chinese
650,Spiced Roots Kitchen Kitchen,FALSE,8.550336,76.953878,Trivandrum,3.3,Indian
651,Royal India Cafe,TRUE,25.338201,82.970198,Varanasi,3.7,Indian
652,The Masala Mill Kitchen,FALSE,13.001315,77.627336,Bangalore,2.7,Japanese
653,The Paratha Place House,FALSE,13.328913,74.770118,Udupi,2.8,Indian
654,The Naan Nest Cafe,TRUE,13.131858,80.289746,Chennai,4,Chinese
655,Ginger & Garlic Bistro,TRUE,31.625458,74.887017,Amritsar,4.1,Japanese
656,Biryani House House,TRUE,21.215454,72.848854,Surat,3.9,Indian
657,The Biryani Bowl Grill,FALSE,31.66515,74.909086,Amritsar,4.2,Japanese
658,The Gulab Jamun Gallery House,FALSE,22.549003,88.34371,Kolkata,4.6,Indian
659,The Mango Lassi Bar Bistro,FALSE,19.096817,72.859837,Mumbai,3,Chinese
660,Mysore Masala House,FALSE,13.016222,77.61243,Bangalore,3.3,Japanese
661,The Deccan Plateau Grill Grill,TRUE,18.549261,73.809622,Pune,3.6,Indian
662,The Biryani Bowl Bistro,FALSE,31.636975,74.913703,Amritsar,4.4,Chinese
663,The Grand Trunk Road Kitchen Grill,FALSE,12.249425,76.646385,Mysore,4.1,Indian
664,The Sesame Street Kitchen House,TRUE,12.990249,77.549415,Bangalore,2.7,Japanese
665,The Curry Leaf House,FALSE,21.161091,72.855598,Surat,3.1,Chinese
666,Goa Spice Grill,FALSE,13.338013,74.705551,Udupi,2.5,Chinese
667,Bombay Bites House,TRUE,12.991009,77.606292,Bangalore,4.5,Japanese
668,Taste of Punjab Cafe,FALSE,9.921647,76.267317,Kochi,4.1,Indian
669,Desi Bites House,FALSE,18.509201,73.90224,Pune,3.2,Chinese
670,The Paratha Place Cafe,TRUE,31.680921,74.920735,Amritsar,4.4,Chinese
671,The Halwa House Cafe,TRUE,31.661316,74.838307,Amritsar,4.8,Indian
672,Punjab Grill Bistro,TRUE,13.063776,80.250932,Chennai,4.7,Chinese
673,The Chili Chat Grill,FALSE,12.898023,74.807439,Mangalore,4.9,Indian
674,The Cinnamon Circle Kitchen,FALSE,22.530696,88.370406,Kolkata,2.6,Japanese
675,Ganges Grill Kitchen,TRUE,9.934236,76.217683,Kochi,4.4,Indian
676,The Coconut Grove Bistro,TRUE,17.365639,78.527864,Hyderabad,2.7,Indian
677,The Paratha Place Cafe,FALSE,12.252877,76.659582,Mysore,4,Chinese
678,The Coriander Cafe Grill,TRUE,25.299203,82.92559,Varanasi,4.5,Chinese
679,Chutney & Chai House,FALSE,13.068224,80.299143,Chennai,4.4,Indian
680,Bombay Bites House,FALSE,11.281421,75.740106,Kozhikode,2.6,Chinese
681,Himalayan Harvest Kitchen,FALSE,11.299809,75.776362,Kozhikode,3.6,Chinese
682,Bombay Bites Cafe,FALSE,18.545555,73.901153,Pune,4.1,Chinese
683,Idli Inn House,FALSE,25.274535,82.997903,Varanasi,4.9,Chinese
684,Aromas of India House,TRUE,9.96976,76.220788,Kochi,4.2,Indian
685,Dosa Destination Kitchen,FALSE,12.902374,74.843348,Mangalore,5,Chinese
686,The Jalebi Junction House,TRUE,25.321888,82.984074,Varanasi,4.1,Indian
687,Butter Chicken Bungalow Grill,TRUE,12.932357,74.853406,Mangalore,3.2,Indian
688,The Curry Leaf Cafe,TRUE,25.35343,82.933944,Varanasi,2.8,Japanese
689,Masala Mantra House,FALSE,12.315401,76.648257,Mysore,3.7,Japanese
690,Biryani House Cafe,FALSE,12.337038,76.685616,Mysore,3,Indian
691,The Mango Lassi Bar House,TRUE,25.292709,82.924017,Varanasi,5,Japanese
692,The Peacock Pavilion House,TRUE,22.615057,88.356255,Kolkata,2.5,Chinese
693,Darjeeling Diner House,FALSE,31.623413,74.904768,Amritsar,3.7,Chinese
694,The Deccan Plateau Grill Grill,FALSE,19.101528,72.91674,Mumbai,4.7,Chinese
695,The Lotus Leaf Lounge Bistro,FALSE,31.589604,74.868401,Amritsar,3,Indian
696,The Saffron Plate Grill,FALSE,11.3018,75.755184,Kozhikode,4.4,Indian
697,Royal India Cafe,FALSE,31.585967,74.847703,Amritsar,3.5,Japanese
698,Chennai Chef Bistro,FALSE,13.058794,80.282441,Chennai,4.3,Japanese
699,The Lassi Lounge Kitchen,FALSE,13.085833,80.237986,Chennai,3.7,Japanese
700,The Ashoka Restaurant Kitchen,FALSE,31.662894,74.866027,Amritsar,3,Chinese
701,Spice Merchant Grill,FALSE,17.353561,78.534202,Hyderabad,4.3,Chinese
702,The Royal Thali Kitchen,FALSE,13.056437,80.292024,Chennai,2.9,Indian
703,The Deccan Plateau Grill Bistro,TRUE,17.404977,78.450744,Hyderabad,3.5,Japanese
704,The Clove Corner Bistro,FALSE,22.596984,88.373474,Kolkata,3.4,Indian
705,The Grand Trunk Road Kitchen Kitchen,TRUE,22.618033,88.362481,Kolkata,3.1,Chinese
706,Ginger & Garlic Kitchen,FALSE,18.473929,73.829273,Pune,4.7,Chinese
707,The Spice Box Kitchen,FALSE,12.889445,74.883904,Mangalore,2.6,Chinese
708,Chutney & Chai Cafe,FALSE,9.950603,76.263267,Kochi,3.1,Chinese
709,The Garlic Grill Kitchen,FALSE,13.342992,74.723454,Udupi,3.6,Chinese
710,Spice Merchant Bistro,TRUE,12.940801,74.884051,Mangalore,4.9,Chinese
711,The Ginger Garden Kitchen,TRUE,25.275257,82.959956,Varanasi,4.9,Japanese
712,The Papadum Paradise Cafe,FALSE,12.891963,74.831483,Mangalore,3.7,Indian
713,Taste of Punjab House,FALSE,8.487648,76.893033,Trivandrum,3.2,Chinese
714,Ginger & Garlic Cafe,FALSE,21.121027,72.837172,Surat,3.2,Chinese
715,The Royal Thali Kitchen,FALSE,31.594062,74.86302,Amritsar,2.8,Japanese
716,The Fenugreek Feast Bistro,FALSE,21.19301,72.845921,Surat,3.4,Chinese
717,The Pickle Palace Kitchen,FALSE,13.373936,74.720117,Udupi,3.5,Indian
718,The Tamarind Tree Cafe,FALSE,9.900786,76.248065,Kochi,2.9,Indian
719,The Rasgulla Restaurant House,FALSE,19.050663,72.907495,Mumbai,2.5,Indian
720,Spice Garden Cafe,TRUE,17.414016,78.50131,Hyderabad,4.5,Japanese
721,Butter Chicken Bungalow Bistro,FALSE,18.47475,73.818192,Pune,3.5,Japanese
722,The Sandalwood Terrace House,FALSE,31.669172,74.863294,Amritsar,3.8,Japanese
723,The Spice Box House,FALSE,12.908602,74.869872,Mangalore,3.7,Indian
724,Chutney & Chai Bistro,FALSE,31.598085,74.89089,Amritsar,4.7,Indian
725,The Ladoo Lodge Kitchen,TRUE,22.561198,88.364245,Kolkata,4.5,Japanese
726,The Raita Retreat Bistro,FALSE,11.261879,75.821054,Kozhikode,3.2,Indian
727,Aroma of Biryani House,FALSE,22.599746,88.356484,Kolkata,3.7,Indian
728,The Rasgulla Restaurant Grill,FALSE,25.321741,82.953761,Varanasi,3.5,Japanese
729,Dosa Destination Bistro,TRUE,11.238588,75.769068,Kozhikode,4.4,Japanese
730,The Malabar Coast Cafe Cafe,FALSE,11.264789,75.796245,Kozhikode,4.4,Japanese
731,Flavor of India House,FALSE,11.247998,75.814731,Kozhikode,3.8,Chinese
732,The Mint Mansion Grill,TRUE,21.200937,72.785763,Surat,2.6,Chinese
733,The Curry Pot House,FALSE,31.615638,74.897039,Amritsar,4,Indian
734,Ginger & Garlic Bistro,TRUE,12.956367,74.815863,Mangalore,4.5,Indian
735,Butter Chicken Bungalow House,FALSE,12.866465,74.841404,Mangalore,4,Chinese
736,The Mango Lassi Bar House,TRUE,8.491127,76.9083,Trivandrum,4.7,Chinese
737,Naan Stop Bistro,FALSE,22.55004,88.348021,Kolkata,4.3,Chinese
738,The Mysore Pak Mansion Cafe,FALSE,8.495137,76.985174,Trivandrum,4.4,Japanese
739,The Banyan Tree Cafe Kitchen,FALSE,9.958289,76.293642,Kochi,4.1,Chinese
740,Spiced Roots Kitchen Kitchen,FALSE,25.332086,82.933475,Varanasi,2.9,Japanese
741,The Nutmeg Nook Bistro,FALSE,21.187102,72.785773,Surat,3.5,Japanese
742,The Mango Tree Cafe,FALSE,19.041391,72.920206,Mumbai,3.5,Indian
743,The Gulab Jamun Gallery Kitchen,FALSE,21.146339,72.837508,Surat,3.1,Indian
744,Royal India Grill,FALSE,13.386107,74.719836,Udupi,3.9,Indian
745,Chai & Chaat Cafe,TRUE,13.096957,80.245025,Chennai,2.9,Indian
746,Rajasthan Royals House,FALSE,22.572741,88.344377,Kolkata,4.9,Japanese
747,Samosa King Grill,FALSE,21.174063,72.840411,Surat,2.8,Chinese
748,The Mint Mansion Bistro,FALSE,21.210364,72.849187,Surat,2.6,Japanese
749,Spice Route Bistro Bistro,FALSE,21.139,72.863913,Surat,4.5,Japanese
750,Taste of Punjab Cafe,FALSE,18.521915,73.853118,Pune,4.3,Indian
751,Tandoor Terrace Bistro,TRUE,9.954874,76.237595,Kochi,2.5,Chinese
752,The Curry Leaf House,FALSE,19.112082,72.855229,Mumbai,2.7,Chinese
753,The Raita Retreat House,FALSE,11.229325,75.767981,Kozhikode,3,Chinese
754,Chutney & Chai Bistro,FALSE,17.409483,78.4777,Hyderabad,3,Chinese
755,The Paratha Place Grill,TRUE,22.590672,88.368722,Kolkata,2.7,Chinese
756,Biryani House Grill,FALSE,31.635767,74.831048,Amritsar,2.7,Japanese
757,Aroma of Biryani Grill,FALSE,21.151886,72.868376,Surat,4.8,Indian
758,Samosa Station House,FALSE,11.231338,75.830031,Kozhikode,2.6,Indian
759,Delhi Delights Bistro,FALSE,19.055729,72.896329,Mumbai,3.8,Japanese
760,The Fenugreek Feast Bistro,TRUE,9.908924,76.248528,Kochi,3.4,Chinese
761,Spiced Roots Kitchen Grill,TRUE,8.478739,76.888293,Trivandrum,4.5,Indian
762,The Kheer Kitchen Bistro,FALSE,11.229054,75.807909,Kozhikode,4.1,Indian
763,The Gulab Jamun Gallery Grill,TRUE,21.183847,72.831674,Surat,2.6,Indian
764,The Star Anise Supper Club Grill,FALSE,19.112516,72.828024,Mumbai,3.1,Indian
765,Ginger & Garlic Grill,TRUE,8.555984,76.968868,Trivandrum,3.3,Chinese
766,The Cinnamon Circle Kitchen,TRUE,12.874887,74.846351,Mangalore,4.6,Japanese
767,The Peacock Pavilion Grill,FALSE,19.055208,72.905579,Mumbai,2.9,Japanese
768,Goa Spice Cafe,FALSE,11.287426,75.748389,Kozhikode,2.9,Chinese
769,Curry Kingdom Bistro,TRUE,8.506276,76.894525,Trivandrum,4.1,Japanese
770,The Royal Thali Bistro,TRUE,22.541533,88.388703,Kolkata,3.3,Chinese
771,The Garlic Grill Grill,TRUE,31.660984,74.838811,Amritsar,4.7,Indian
772,The Sandalwood Terrace House,FALSE,13.089676,80.256916,Chennai,3.1,Japanese
773,The Deccan Plateau Grill Cafe,TRUE,12.916392,74.864475,Mangalore,3.6,Chinese
774,The Bengal Tiger Bistro Kitchen,FALSE,19.051901,72.886305,Mumbai,3.7,Indian
775,Chutney & Chai Bistro,FALSE,17.371099,78.5331,Hyderabad,4.6,Japanese
776,The Gulab Jamun Gallery Bistro,FALSE,17.415333,78.510639,Hyderabad,4.7,Chinese
777,The Mango Lassi Bar Kitchen,FALSE,31.595397,74.875463,Amritsar,3.4,Indian
778,Chai & Chaat Kitchen,FALSE,9.914368,76.303031,Kochi,3,Chinese
779,Tadka Town Bistro,TRUE,13.309603,74.735901,Udupi,4.7,Chinese
780,The Mango Lassi Bar Cafe,FALSE,12.328313,76.643803,Mysore,3.4,Chinese
781,Naan Stop Bistro,FALSE,19.090772,72.832131,Mumbai,3.2,Japanese
782,The Gulab Jamun Gallery Kitchen,FALSE,13.305846,74.75913,Udupi,4.3,Indian
783,Aromas of India Cafe,FALSE,21.151018,72.832974,Surat,4.8,Japanese
784,The Naan Nest Bistro,FALSE,25.275864,82.989407,Varanasi,4.5,Chinese
785,Aroma of Biryani Bistro,TRUE,12.964404,77.617993,Bangalore,3.6,Chinese
786,The Malabar Coast Cafe House,FALSE,13.309392,74.702047,Udupi,4.5,Indian
787,The Coconut Grove House,TRUE,11.24601,75.79235,Kozhikode,3.1,Japanese
788,Masala Bay House,FALSE,9.902053,76.222053,Kochi,3,Japanese
789,The Masala Mill Cafe,TRUE,12.901823,74.89043,Mangalore,4.1,Chinese
790,The Mango Tree House,TRUE,13.112998,80.226502,Chennai,4.8,Indian
791,The Ashoka Restaurant Cafe,FALSE,9.972366,76.292072,Kochi,3.1,Indian
792,The Banyan Tree Cafe Grill,FALSE,18.476237,73.847171,Pune,3,Chinese
793,The Masala Mill Kitchen,FALSE,31.61864,74.851444,Amritsar,2.7,Japanese
794,Lucknow Lounge Kitchen,FALSE,13.367982,74.75501,Udupi,4.2,Indian
795,The Curry Pot Grill,FALSE,18.499031,73.897454,Pune,3.5,Indian
796,Ganges Grill Kitchen,TRUE,18.526327,73.835751,Pune,3.7,Chinese
797,Mumbai Street Food Bistro,TRUE,22.598175,88.368598,Kolkata,2.7,Japanese
798,The Royal Thali Bistro,TRUE,9.914826,76.253461,Kochi,4.9,Japanese
799,Tadka Town Cafe,FALSE,22.620959,88.411831,Kolkata,3.4,Indian
800,The Himalayan Foothills Diner Bistro,TRUE,25.278602,82.93555,Varanasi,3.9,Chinese
801,Darjeeling Diner Kitchen,FALSE,13.291169,74.782819,Udupi,3,Indian
802,The Sesame Street Kitchen Kitchen,FALSE,17.391724,78.525979,Hyderabad,4.6,Japanese
803,The Deccan Plateau Grill Grill,FALSE,11.276642,75.77305,Kozhikode,4.9,Japanese
804,The Ginger Garden Cafe,FALSE,9.947423,76.253575,Kochi,4.4,Chinese
805,The Coconut Grove Bistro,FALSE,22.576138,88.393761,Kolkata,3,Chinese
806,Currylicious Grill,FALSE,12.989455,77.613784,Bangalore,2.6,Japanese
807,Royal India Grill,FALSE,8.479364,76.929788,Trivandrum,3.2,Chinese
808,Spiced Roots Kitchen House,TRUE,9.965312,76.254261,Kochi,4.8,Indian
809,Aromas of India Cafe,FALSE,17.41183,78.50044,Hyderabad,3.2,Chinese
810,The Tandoor Oven Cafe,FALSE,12.864381,74.820422,Mangalore,3.4,Japanese
811,Vada Villa Cafe,FALSE,19.115155,72.907137,Mumbai,3.2,Chinese
812,The Kulfi Corner Bistro,TRUE,19.045106,72.898157,Mumbai,3.2,Chinese
813,The Roti Room Cafe,FALSE,12.947108,77.583487,Bangalore,3,Chinese
814,Biryani House House,FALSE,11.24954,75.810026,Kozhikode,3.7,Japanese
815,The Cinnamon Circle Cafe,FALSE,12.263356,76.589739,Mysore,4.2,Chinese
816,The Malabar Coast Cafe Grill,FALSE,12.946202,77.573385,Bangalore,3.4,Indian
817,Curry & Naan Kitchen,FALSE,13.322042,74.723168,Udupi,4.6,Japanese
818,The Badam Burfi Bistro Kitchen,FALSE,12.933558,74.806584,Mangalore,3.2,Japanese
819,The Cardamom Pod Grill,TRUE,21.155808,72.834817,Surat,3.8,Japanese
820,Curry Kingdom Cafe,FALSE,22.543416,88.382073,Kolkata,3,Indian
821,Tikka Trails Bistro,FALSE,31.664386,74.866097,Amritsar,4.6,Indian
822,The Barfi Bazaar Bistro,TRUE,22.540397,88.408515,Kolkata,4.9,Indian
823,Himalayan Harvest Cafe,FALSE,12.871545,74.866274,Mangalore,3.1,Chinese
824,The Ladoo Lodge Bistro,TRUE,13.321517,74.69388,Udupi,4.9,Indian
825,The Bengal Tiger Bistro Grill,FALSE,12.283865,76.638044,Mysore,3.8,Japanese
826,Mumbai Street Food Bistro,FALSE,12.960703,74.863732,Mangalore,3.7,Indian
827,Indus Flavors House,TRUE,31.656813,74.827867,Amritsar,4.4,Indian
828,Hyderabad House House,FALSE,12.887262,74.817965,Mangalore,3.7,Japanese
829,The Clove Corner Bistro,FALSE,19.074088,72.873919,Mumbai,2.6,Chinese
830,The Gulab Jamun Gallery House,FALSE,25.313931,82.997045,Varanasi,4.4,Japanese
831,Chai & Chaat Grill,FALSE,17.427639,78.495653,Hyderabad,4,Chinese
832,The Gulab Jamun Gallery Kitchen,TRUE,31.604294,74.876646,Amritsar,4,Chinese
833,Mumbai Street Food House,FALSE,12.873254,74.894776,Mangalore,4,Chinese
834,Mumbai Street Food House,FALSE,12.937297,77.620709,Bangalore,3.5,Chinese
835,The Paratha Place Bistro,FALSE,31.613626,74.856804,Amritsar,3.9,Chinese
836,The Gulab Jamun Gallery House,TRUE,12.988693,77.573384,Bangalore,4.1,Chinese
837,The Turmeric Trail Kitchen,FALSE,31.640589,74.833762,Amritsar,2.8,Indian
838,The Chutney Jar Grill,FALSE,17.418231,78.503619,Hyderabad,3.5,Japanese
839,Ginger & Garlic Grill,FALSE,9.955095,76.239344,Kochi,3.2,Japanese
840,The Mango Lassi Bar House,FALSE,31.629926,74.859553,Amritsar,3.2,Indian
841,The Kheer Kitchen House,FALSE,12.316606,76.595536,Mysore,4,Indian
842,Bombay Bites Kitchen,FALSE,18.503559,73.898558,Pune,4.7,Indian
843,The Sesame Street Kitchen Grill,FALSE,13.322057,74.750143,Udupi,3.4,Indian
844,The Malabar Coast Cafe House,FALSE,18.512531,73.845428,Pune,3.6,Japanese
845,Spice Route Bistro Bistro,FALSE,25.346367,82.97662,Varanasi,2.8,Indian
846,The Pickle Palace Bistro,FALSE,19.044889,72.867717,Mumbai,3.4,Japanese
847,Tandoori Nights Cafe,FALSE,9.97549,76.25085,Kochi,4.8,Japanese
848,Tikka Trails Kitchen,FALSE,21.123137,72.79725,Surat,3.7,Chinese
849,Kerala Kitchen Grill,FALSE,18.516332,73.866387,Pune,2.7,Japanese
850,The Mysore Pak Mansion Cafe,FALSE,12.247227,76.655205,Mysore,5,Japanese
851,Spice Route Bistro Bistro,FALSE,9.895167,76.297608,Kochi,4.1,Chinese
852,Dosa Destination Kitchen,TRUE,12.996602,77.570376,Bangalore,3.3,Japanese
853,The Tandoor Oven Cafe,TRUE,11.30169,75.779467,Kozhikode,2.7,Japanese
854,The Cumin Club Grill,FALSE,9.915007,76.227154,Kochi,4.4,Japanese
855,The Curry Pot Bistro,TRUE,12.955305,77.618658,Bangalore,3.2,Indian
856,Punjab Grill Cafe,FALSE,19.12563,72.852292,Mumbai,4.9,Japanese
857,The Pulao Pot Grill,TRUE,18.516958,73.90632,Pune,4.1,Indian
858,Samosa King House,FALSE,18.551212,73.898387,Pune,4.5,Indian
859,The Fenugreek Feast Bistro,TRUE,12.916858,74.811202,Mangalore,3.1,Indian
860,Masala Mantra Cafe,TRUE,12.269682,76.669535,Mysore,2.6,Chinese
861,Idli Inn Grill,FALSE,9.884741,76.310067,Kochi,4.7,Chinese
862,Taste of Punjab Kitchen,FALSE,12.871497,74.864055,Mangalore,4.4,Indian
863,Ginger & Garlic Cafe,FALSE,25.282396,83.001206,Varanasi,3,Chinese
864,The Peacock Pavilion Bistro,FALSE,8.476896,76.935116,Trivandrum,3.3,Indian
865,The Malabar Coast Cafe House,FALSE,21.21147,72.878672,Surat,4.3,Japanese
866,The Peacock Pavilion Cafe,FALSE,21.181971,72.811388,Surat,4.9,Chinese
867,Aromas of India Kitchen,FALSE,9.92478,76.305779,Kochi,3.6,Chinese
868,The Chutney Jar Bistro,FALSE,9.958645,76.303077,Kochi,3.1,Japanese
869,Mumbai Street Food House,FALSE,25.362199,82.963015,Varanasi,3.7,Japanese
870,The Jalebi Junction Cafe,FALSE,18.496842,73.852745,Pune,3.5,Japanese
871,The Kaju Katli Cafe Bistro,FALSE,13.12299,80.258073,Chennai,2.5,Indian
872,The Roti Room House,FALSE,12.985895,77.630397,Bangalore,3.3,Japanese
873,The Curry Leaf Kitchen,TRUE,13.122836,80.27489,Chennai,4.1,Indian
874,Bombay Bites Kitchen,FALSE,31.653671,74.857491,Amritsar,3.7,Japanese
875,Agra Asado Cafe,TRUE,18.517497,73.850566,Pune,4.4,Indian
876,The Roti Room Cafe,FALSE,25.295051,82.979301,Varanasi,4.7,Japanese
877,The Badam Burfi Bistro Cafe,TRUE,12.907218,74.829585,Mangalore,4.1,Chinese
878,Curry & Naan House,FALSE,31.606938,74.828962,Amritsar,4.9,Indian
879,The Ashoka Restaurant Bistro,FALSE,11.22721,75.786417,Kozhikode,3.2,Chinese
880,Ganges Grill House,FALSE,31.608525,74.913347,Amritsar,2.7,Japanese
881,The Halwa House Cafe,TRUE,18.527634,73.875372,Pune,3.1,Chinese
882,The Poppy Seed Plate Grill,FALSE,22.592867,88.384153,Kolkata,3.4,Indian
883,Chutney Central Bistro,TRUE,8.550315,76.920974,Trivandrum,3.8,Indian
884,The Jalebi Junction Grill,FALSE,12.906195,74.864798,Mangalore,4.1,Chinese
885,The Curry Leaf Grill,FALSE,8.513547,76.967307,Trivandrum,4.4,Chinese
886,The Roti Room Grill,FALSE,25.272751,82.958488,Varanasi,3.6,Indian
887,The Banyan Tree Cafe Bistro,FALSE,12.303188,76.64974,Mysore,4.4,Indian
888,The Coriander Cafe Cafe,TRUE,13.068541,80.241379,Chennai,2.6,Chinese
889,The Fenugreek Feast Cafe,FALSE,25.276325,82.957433,Varanasi,3.1,Indian
890,Vada Villa Cafe,TRUE,12.949614,77.587158,Bangalore,3.7,Indian
891,The Ginger Garden Bistro,FALSE,31.584704,74.871464,Amritsar,2.6,Chinese
892,The Clove Corner Cafe,TRUE,18.525286,73.861244,Pune,3.7,Chinese
893,The Coconut Grove Cafe,TRUE,8.486399,76.919401,Trivandrum,3.7,Chinese
894,The Chutney Jar Cafe,FALSE,12.96006,77.627794,Bangalore,4.6,Chinese
895,Vada Villa Kitchen,FALSE,22.569276,88.35474,Kolkata,3.5,Indian
896,Chutney & Chai Bistro,TRUE,25.362688,82.964137,Varanasi,4.2,Japanese
897,Rajasthan Royals Grill,FALSE,12.961537,77.597697,Bangalore,4.4,Japanese
898,Desi Tadka House,FALSE,12.911523,74.826601,Mangalore,4.2,Japanese
899,The Kaju Katli Cafe Bistro,FALSE,22.598023,88.341778,Kolkata,4.8,Indian
900,Darjeeling Diner Kitchen,FALSE,17.385427,78.449283,Hyderabad,2.8,Japanese
901,The Pulao Pot Kitchen,FALSE,21.169872,72.801839,Surat,4.3,Indian
902,The Clove Corner Bistro,TRUE,17.432562,78.476594,Hyderabad,3.6,Chinese
903,The Ladoo Lodge Grill,FALSE,21.13127,72.807735,Surat,3.6,Indian
904,The Ashoka Restaurant Kitchen,FALSE,9.931608,76.283496,Kochi,4.2,Chinese
905,The Rasgulla Restaurant Cafe,FALSE,12.267588,76.639034,Mysore,5,Japanese
906,The Halwa House Grill,FALSE,12.897443,74.856332,Mangalore,3.5,Chinese
907,The Royal Thali Kitchen,TRUE,12.902412,74.808666,Mangalore,3.4,Indian
908,Masala Mantra Kitchen,TRUE,17.350039,78.479755,Hyderabad,4.9,Chinese
909,The Sandalwood Terrace Kitchen,TRUE,13.098395,80.292546,Chennai,4.4,Japanese
910,The Biryani Bowl Grill,FALSE,11.243769,75.75106,Kozhikode,4.8,Chinese
911,Indian Delights Bistro,FALSE,18.502261,73.88258,Pune,4.4,Chinese
912,Dosa Destination Kitchen,FALSE,17.410085,78.456583,Hyderabad,4.5,Chinese
913,The Himalayan Foothills Diner Bistro,FALSE,25.310542,83.020133,Varanasi,3,Japanese
914,Flavor of India Cafe,FALSE,11.251,75.785583,Kozhikode,3.6,Indian
915,The Himalayan Foothills Diner Kitchen,FALSE,11.251547,75.796438,Kozhikode,3.3,Japanese
916,Agra Asado Bistro,FALSE,13.002016,77.593551,Bangalore,4.2,Chinese
917,Chutney Central Bistro,FALSE,19.123646,72.900709,Mumbai,3,Chinese
918,Samosa King Kitchen,TRUE,13.06119,80.242652,Chennai,3.6,Japanese
919,The Papadum Paradise Bistro,FALSE,18.486728,73.839041,Pune,3.3,Chinese
920,The Grand Trunk Road Kitchen Kitchen,FALSE,11.251761,75.792707,Kozhikode,3.9,Chinese
921,Mysore Masala Grill,FALSE,8.50953,76.939778,Trivandrum,4.3,Indian
922,The Paratha Place Bistro,FALSE,9.952402,76.256082,Kochi,2.7,Indian
923,Ganges Grill Cafe,TRUE,13.010793,77.545305,Bangalore,4,Chinese
924,The Gulab Jamun Gallery Cafe,FALSE,19.062672,72.920835,Mumbai,3.4,Japanese
925,The Rasgulla Restaurant Bistro,FALSE,25.34636,83.015816,Varanasi,3.2,Indian
926,The Kaju Katli Cafe Bistro,TRUE,25.274989,82.948884,Varanasi,2.8,Chinese
927,Himalayan Harvest Cafe,FALSE,13.108938,80.265505,Chennai,3.5,Indian
928,The Lotus Leaf Lounge Cafe,FALSE,9.90845,76.254586,Kochi,2.8,Japanese
929,The Sandalwood Terrace House,FALSE,19.034073,72.888539,Mumbai,4.4,Japanese
930,The Mustard Seed House,FALSE,22.546775,88.384839,Kolkata,2.7,Japanese
931,Biryani Bliss Bistro,FALSE,13.041253,80.306639,Chennai,2.9,Chinese
932,The Pickle Palace Cafe,FALSE,13.386195,74.744966,Udupi,2.7,Japanese
933,Curry Kingdom Cafe,FALSE,8.501295,76.977225,Trivandrum,3.4,Japanese
934,The Chili Chat Kitchen,FALSE,12.892735,74.84143,Mangalore,2.6,Japanese
935,The Nutmeg Nook Bistro,FALSE,25.362262,82.978203,Varanasi,3.6,Japanese
936,Spiced Roots Kitchen Cafe,TRUE,19.080762,72.908847,Mumbai,2.6,Chinese
937,The Mustard Seed House,FALSE,25.286595,82.998022,Varanasi,4.9,Indian
938,The Mysore Pak Mansion Grill,FALSE,25.348005,82.951577,Varanasi,4.6,Japanese
939,Desi Bites Grill,TRUE,19.067702,72.921865,Mumbai,4.2,Chinese
940,Masala Bay Grill,TRUE,22.561598,88.348674,Kolkata,3.5,Indian
941,The Turmeric Trail House,FALSE,25.323283,82.945908,Varanasi,4.5,Japanese
942,The Saffron Spot House,FALSE,19.080193,72.847887,Mumbai,3.9,Japanese
943,The Bengal Tiger Bistro Bistro,FALSE,12.944611,74.821897,Mangalore,4.8,Chinese
944,Mysore Masala Kitchen,TRUE,31.585692,74.893257,Amritsar,4,Japanese
945,The Kulfi Corner Bistro,TRUE,21.181129,72.786721,Surat,2.8,Japanese
946,The Mustard Seed House,FALSE,13.040243,80.234657,Chennai,3.4,Japanese
947,The Poppy Seed Plate Bistro,FALSE,13.129143,80.244967,Chennai,4.7,Indian
948,Tandoor Terrace Cafe,TRUE,17.41471,78.439709,Hyderabad,3.6,Chinese
949,The Star Anise Supper Club Grill,TRUE,9.930955,76.292643,Kochi,4.5,Japanese
